title,description,referenceIdentifier,rights,subjectCategory,url
연극 `리체르카레`, ,http://www.sacticket.co.kr/webhome/upload/prog_14467_1.jpg,(사)서울국제공연예술제,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=14467&s_date=20091027
연극 `이`,"[<a href=""http://www.sac.or.kr/bannerPage1.jsp?htmlURL=/lab2010/king_and_the_clown/index.html""><u>연극 '이 爾 (영화“왕의남자”원작)' 홈페이지 바로가기</u></a>]	

* 3월 26일(금) 프리뷰공연
			<공연소개> 
*기막힌 극적 설정 - 연산이 궁중광대를 사랑했다?! 
연극 ‘이(爾)’는 두 가지 기발한 극적 설정에서 출발하는데 “연산군이 궁중 광대극을 좋아했다” 는 것과 “연산이 광대 중에 하나인 공길과 남색(동성애) 관계였다”는 것이다. 여기서 ‘동성애’라는 설정은 말초적인 자극을 통해 대중의 관심을 끌기 위함이 아니다. 동성애는 연산과 공길의 관계를 단단히 묶어놓고, 장녹수와 공길의 갈등을 심화시켜 힘의 대결로 끌고나가는 극의 원동력을 제공한다. 한편, 연산군이 좋아했다는 ‘광대극’은 ‘동성애’로 고조된 갈등과 긴장상태를 ‘웃음’으로 이완시키는 장치이다. 긴장과 이완을 넘나드는 극적효과는 바로 이 두 가지의 기발한 극적설정에서 비롯된 것이다. 
*조선시대 개그 콘서트 ‘소학지희(笑謔之戱)’ 
연극 ‘이(爾)’는 말장난, 성대모사, 흉내내기, 재담, 음담패설 등 언어유희를 이용해 시정을 풍자하고 정치적 비리를 고발했던 조선시대의 언어유희 ‘소학지희(笑謔之戱)’를 통해 극의 갈등과 인물관계를 전개하고 있는데, 소학지희란 몸과 기예가 필요한 규식지희(칼 삼키기, 줄타기 등)와 달리 주로 말로 웃기는 놀이로써, 오늘날의 개그 콘서트라 할 수 있다. 소학지희는 소규모로 이루어졌을 가능성이 크며, 놀이는 우인(배우)의 기량에 많이 좌우되는 놀이였을 것으로 추정된다. 이 놀이는 왕이나, 혹은 양반들이 여흥을 위해 우인들을 불러 내전이나 뜨락에서 부대설비 없이 손쉽게 이루어진 것으로 보인다.
‘이(爾)’에서 공길이 소학지희를 통해 윤지상의 비리를 고발한 것과 같이, 소학지희는 단순한 놀이를 넘어 정치행태나 풍속의 부정적인 면을 왕에게 우회적으로 보고하는 수단이었으며, 왕은 이를 토대로 시정을 명령했던 사례도 발견된다. 

<줄거리> 
조선 연산군 조, 궁중배우 공길은 연산의 가학적 성희의 상대자 역할을 한다. 
공길은 몸과 웃음을 바치는 대가로 희락원의 우두머리가 되고, 그렇게 입고 싶었던 비단 도포를 연산으로부터 하사받는다. 공길은 금부에서 관리하던 우인(배우)들을 희락원에 편입시켜 관리하는데, 공길의 친구이자 또 다른 남색 파트너인 장생은 공길이 권력에 눈이 멀어 놀이의 본질을 변질시키는 것을 질타하며 공길을 떠난다. 
녹수는 공길에게 연산의 애정을 빼앗기는 것을 시기하여 경회루에서 잔치가 한창일 때 공길의 옷을 벗게 하여 모욕을 준다. 이에 공길은 녹수의 하수인인 형판의 비리를 들추어내는 놀이를 하고, 이 놀이를 통해 형판을 제거한다. 이에 녹수는 홍내관과 짜고 공길의 필체를 모필하여 연산과 녹수 자신을 비방하는 언문 비방서를 작성한다. 
언문비방서 사건에 화가 난 연산은 범인을 찾는데 혈안이 된다. 이에 위기의식을 느낀 공길은 언문으로 된 글들을 모두 불살라 버리고 판세를 뒤집을 생각으로 입궐, 연산에게 비방서 사건을 기화로 언문의 사용을 금할 것을 청한다. 이를 안 녹수는 공길이 쓰다가 버린 파지를 들고 들어와 비방서와 파지의 필체가 같다는 것을 증거로 공길을 잡아들이게 한다. 
공길을 떠났던 장생은 전라도에서 반정을 도모하는 이과, 유손의 통문을 한양의 불만 세력에게 전달하는 과정에서 언문비방서를 보고는 서체가 공길의 필체임을 알게 되는데......",http://www.sacticket.co.kr/webhome/upload/prog_14934_1.jpg,"극단 우인, (주)오디뮤지컬컴퍼니",연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=14934&s_date=20100227
"예술의전당 명품연극시리즈 Ⅰ <경숙이, 경숙아버지>","[<a href=""http://www.sac.or.kr/bannerPage1.jsp?htmlURL=/lab2010/10_kyoung/index.html""><u>예술의전당 명품연극시리즈Ⅰ'경숙이, 경숙아버지' 홈페이지 바로가기</u></a>]

<b><font color=red>이벤트 </font color=red> 경숙이 오세요! 경숙이 아버지도 오세요! </b>
이름이 ‘경숙’인 분에게 공연티켓을30%할인 해드립니다. 아버지와 함께 오시면 각각 50% 할인해 드립니다. 겨울의 문턱 예술의전당에서 아버지의 손을 잡고 연극도 보고 차도 한잔 마시면서 추억을 만드세요! 

* 예매정보 *
23일(화) 오후 7시30분 공연은 단체관람으로 매진되었습니다. 감사합니다.

*관객과의 대화*
11/26(금) 오후7시30분, 11/27(토) 오후6시, 12/3(금) 오후7시30분, 12/4(토) 오후6시 공연이 끝나고 무대에서 관객과의 대화 시간이 마련되어 있습니다. 많은 관심 부탁드립니다.					<공연소개>
2010 예술의전당이 선정한 첫 번째 명품연극!
박근형 연출의 <경숙이, 경숙아버지> 
2010년 예술의전당은 명품연극기획시리즈를 추진,  첫 번째 작품으로 <경숙이, 경숙아버지>를 선보입니다. 예술의전당의 토월전통연극, 자유젊은연극을 통해 쌓은 제작 노하우와 인프라를 바탕으로 작품을 엄선, 예술의전당의 무대를 통해 한층 더 질 높은 작품을 만나게 될 예정입니다. 
명품연극기획시리즈 첫 번째 작품인 <경숙이, 경숙아버지>는  2006년 초연  ‘올해의 예술상’, ‘대산문학상 희곡상‘, ’평론가협회 올해의 연극 BEST3', ‘동아연극상 작품상, 희곡상, 연기상, 신인상’, ‘히서연극상 기대되는 연극인상’을 휩쓸며 근래의 평단과 관객의 절대적인 지지를 얻고 있는 박근형 연출가의 작품입니다.

아버지, 어데갑니꺼...
슬프지만 따뜻한 우리네 아버지.. . 그리고  가족 이야기 
게릴라극장에서 초연 이후 연장 공연과 앵콜 공연을 끊임없이 진행할 정도로 많은 사랑을 받은 작품으로 1950년대를 시대적 배경으로 우리네 아버지들.. 가족들의 삶을 풍자한 슬픈 코미디라 할 수 있습니다. 
궤짝 몇 개에 장구, 찌그러진 세숫대야지지리도 가난 상황속에 , 양은상과 젓가락만 갖고 구수한 뽕짝을 불러재끼는 억지가 난무하는 아버지와 가족을 위해 모두 헌신하는 어머니. 그들을 지켜보며 커가는 경숙이의 시선을 통해 때론 웃음을 때론 눈물을  통해 또다른 가족의 뜨거운 사랑을 만나게 될 것입니다. 

2006년 초연 배우, 연극계 스타 군단 총출연
 2006년 초연 배우들로 연극계의 스타군단이라 불리는 고수희, 김영필, 주인영을 비롯해 황영희, 김상규, 김도균 등 오랜만에 초연 멤버가 뭉쳐 작품을 탄생시킨 연기의 힘을 되살릴 예정입니다. 고수희와 주인영 씨는 2008년 예술의전당 토월전통연극 <야끼니꾸 드래곤>에서 깊은 연기로 전당과 인연이 있기도 합니다. 이번 무대에서 연극과 영화를 넘나들며 연기력을 인정 받고 있는 그녀들의 열연 이 기대됩니다. 또한 ‘굳세어라 금순아’를 위트 있게 불러대는 말썽장이 아버지 역에 김영필 또한 색다른 연기로 다가올 것입니다. 

<줄거리>
아버지는 일제말기 소 판 돈을 가지고 집을 떠나 만주 친구를 만나러 가출을 한다. 해방 후 어머니를 속여 결혼을 해서 나(경숙이)를 낳는다. 억척스런 어머니 때문에 잠시 행복이 찾아오는가 싶더니 갑자기 전쟁이 터지자 나와 어머니를 버리고 혼자 남쪽으로 피난길을 떠난다. 그러다 낙동강 근처에서 인민군의 포로가 되고 포로 신세를 면하려고 인민군에 자원입대를 하게 된다. 전쟁이 끝나고 거제도 수용소에서 석방된 아버지는 무일푼으로 집에 다시 돌아온다. 돌아온 아버지를 극진히 모시는 어머니... 아버지는 노름에 손을 대기 시작하고, 어머니에게 아들을 못 난다고 구박을 하기 시작한다. 급기야 아버지는 젊은 여자를 만나 집을 떠나 새 살림을 꾸리는데..",http://www.sacticket.co.kr/webhome/upload/prog_15140_1.jpg,예술의전당,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=15140&s_date=20101120
연극 `아테네의 타이먼`,"<공연시간>

25(수), 26(목)    오후 8시
27(금)              오후 3시, 오후 8시
28(토)              오후 4시, 오후 7시30분
29(일)              오후 4시
30(월), 31(화)   오후 8시


<작품소개>
21세기 우리 자본주의 사회 속의 만연한 황금만능주의와 극렬하게 팽배해가는 배금주의 앞에 철저히 무너져가는 신뢰와 우정-그 본질적인 인간관계와 휴머니즘-을 성찰해볼 수 있는 귀한 작품이다. 지금까지 종래 공연되던 셰익스피어와는 전혀 다른 인간과 사회의 가치체제 성찰을 심층주제로 다루고 있어 셰익스피어 판 “관객모독”이라 할 수도 있는 독특한 내용과 극적 구조를 보여주는 신선한 무대다. 특히 극의 대중성이 강한 주제와 전개방식에서 21세기 현재 우리 동시대적 Modernity에 가장 근접한 작품이라 할 수 있다. 셰익스피어가 73퍼센트 시와 23퍼센트의 산문으로 쓴 금융주의 사회가 급속도로 상실해가는 인간성 붕괴의 비극성에 대한 통렬한 비판이며 Karl Marx가 이 작품을 탐독해가며 주요대사들에 밑줄을 긋고 여백에 노트를 해가며 조목조목 이 작품속 대사들을 인용, 발췌하여 부패한 자본주의 사회를 맹렬하게 비판했던 것으로 화제가 됐던 작품이다.

<줄거리>
아테네의 존경받는 부유한 귀족 타이먼은 가장 아낌없이 베푸는 풍요로운 사람으로 늘 기생하며 부를 탐하고 이득을 얻으려는 자들과 위선자들의 먹이가 된다. 그는 다른 썩은 물질주의자 귀족들과 함께 냉철한 비판자며 인간 혐오자인 애페멘터스가 경멸하는 대상이다. 그의 충실한 집사인 플레이비어스만이 타이먼의 재력이 거의 고갈되어버림 것을 안다. 타이먼의 빚쟁이들이 돈을 갚으라 할 때 그가 그토록 아낌없이 도움을 주었던 사람들로부터 전혀 도움을 받지 못하고 안면몰수당하며 교묘한 위선적 핑계들 외에 아무것도 얻질 못한다. 뒤늦게 처절한 현실을 직시하고 통분해하며 연회를 열어 그의 모든 “친구”들을 초대해 그들 얼굴에 물을 끼얹고 격렬하게 저주하며 쫓아버린다. 아테네를 저주하고 떠나 해안가 숲속 동굴에 살며 지독한 인간 혐오자가 되어버리는데...",http://www.sacticket.co.kr/webhome/upload/prog_15469_1.jpg,유라시안 셰익스피어 극단,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=15469&s_date=20100825
연극 `템페스트`, ,http://www.sacticket.co.kr/webhome/upload/prog_15618_1.jpg, ,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=15618&s_date=20100828
2010 서울국제공연예술제, ,http://www.sacticket.co.kr/webhome/upload/prog_15661_1.jpg, ,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=15661&s_date=20101021
2011 연극 친정엄마,"[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2011/mymom/index.html""><u>2011 연극 '친정엄마' 홈페이지 바로가기</u></a>]

					[시놉시스]

무미건조한 어느 날, 딸에게 택배가 온다. 안에는 묵은 김치, 
발신자는 엄마의 이웃 서울댁이다.
자신이 떠난 뒤에도 딸에게 묵은 김치가 배달되길 바랐던 것임을 알고 따은 눈물을 멈출 수가 없다. 항상 딸이 아가같아 챙기고 싶어 안달이었던 그녀가 떠나고 나자 딸은 그때의 회상에 잠긴다.
가난하고 초라한 자신이 한없이 미안했던 엄마. 
자식을 위해서라면 물불을 안가리고 무조건적으로 베풀고 희생하는 엄마. 
그런 엄마가 고맙고 안쓰러워 도리어 화를 내는 딸..
엄마의 마음을 헤아리지 못하고 무관심 속에 엄마를 보내 더 미안한 딸의 이야기.
엄마를 사랑해주라는 딸의 애특한 메시지가 아련하게 남는다.",http://www.sacticket.co.kr/webhome/upload/prog_16019_1.jpg,"(주)WSM, (주)아트인조아",연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16019&s_date=20110325
2011 연극 친정엄마, ,http://www.sacticket.co.kr/webhome/upload/prog_16020_1.jpg, ,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16020&s_date=20110322
어린이 영어 스토리텔링 `배고픈 애벌레` 내한공연 2011,"Little Cloud  * 요술쟁이 작은 구름 *

줄거리: 아기 구름은 혼자 하늘을 돌아다니면서 비행기, 토끼, 모자, 양, 광대 등 여러 가지 모양으로 자신의 모습을 변화시키며 재미있는 시간을 보내다 다른 구름들과 함께 모여 비를 내린다. 

공연내용: 아기 구름 한 조각이 파란 하늘을 떠다닙니다. 아기 구름은 마을의 집 지붕과 나무에 걸리기도 하고, 양, 비행기, 토끼, 광대 등 다양한 모습으로 깜찍한 변신을 하기도 합니다. 그러다가 마침내 다른 구름들과 함께 커다란 구름이 되어 시원한 비를 뿌립니다.

The Mixed-Up Chameleon * 뒤죽박죽 카멜레온 *

줄거리: 어느 날, 동물원에 간 카멜레온은 여러 동물들을 보고 자신의 모습을 바꾸고 싶어한다. 하지만 원하는 대로 모든 것을 갖춘 카멜레온은 뒤죽박죽으로 변한 자신의 모습에 만족하지 못하고 원래의 자신의 모습으로 돌아온다. 

공연내용: 자신의 생활에 지루함을 느낀 카멜레온은 어느 날 동물원에 있는 다양한 모습의 동물들을 보고 그들과 같은 모습으로 변하고 싶다고 소원을 빕니다. 정말 자신이 원하는 모습으로 변한 카멜레온은 제목 그대로 뒤죽박죽(mixed-up)입니다. 배가 고파진 카멜레온은 파리를 잡아먹으려 하지만 뒤죽박죽 된 모습 때문에 잡을 수가 없네요. 하지만 다시 자신의 원래 모습을 찾은 카멜레온은 다시 허기진 배를 채울 수 있었답니다.

The Very Hungry Caterpillar * 배고픈 애벌레 *

줄거리: 배고픈 애벌레는 매우 작고 배고픈 애벌레가 놀랍고 다양한 음식을 섭취하는 과정을 거쳐 결국에는 아름다운 나비가 되는 신비한 모험을 그리고 있다. 

공연내용: 어느 일요일 애벌레가 “pop”하고 태어나 먹을 것을 찾아 다닙니다. 
월요일에는 사과 하나, 화요일에는 배 두 개, 목요일에는 딸기 네 개를 먹어도 계속 배가 고파요.
토요일에는 아이스크림, 케익, 바나나 등을 먹고 배탈이 납니다.
그 다음날 싱싱한 나뭇잎을 먹고 나아지네요.
2주일 동안 번데기 안에서 지낸 애벌레는 아름다운 나비가 되었답니다.",http://www.sacticket.co.kr/webhome/upload/prog_16025_1.jpg,"플레이가든, 피닉스 엔터테인먼트 아시아",연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16025&s_date=20110607
남자따위가 왜 필요해?,"<font color=""red"">* Admission : Person over 14 yrs.</font>

					시골에 있는 테리의 부모(밥과 게일)는
테리가 평생의 짝을 만나 행복하기를 아주 간곡히 간곡히 바란다.
남자에게는 큰 기대가 없는 테리는 시골에 계신 부모님의 성화가 부담이다.

테리는 드디어 남자친구를 사귀게 되고 
테리의 부모는 바로 상경을 하겠다고 연락을 해온다.
당황한 테리는 그의 남자친구인 조에게 부모님이 조를 보러 상경한다고 이야기를 한다. 
그러나 부모님이 테리의 집에 오기로 한 전 날 둘은 다투고 헤어진다.

부모님은 테리에게 오기론 한 날보다 하루 일찍 연락이 와서  
한 시간 안에 도착한다는 말만 남기고 전화를 끊는다.
부모님을 실망시키고 싶지 않은 테리는 옆집 마르조리에게 도움을 청한다.

마침, 피자 주문한 것이 잘못 도착하여 가지러 나온 옆집남자 “찰리”를 본 마르조리는 
테리에게 “찾았다”고 외친다.",http://www.sacticket.co.kr/webhome/upload/prog_16031_1.jpg,극단 현대극장,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16031&s_date=20110127
남자따위가 왜 필요해?, ,http://www.sacticket.co.kr/webhome/upload/prog_16032_1.jpg, ,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16032&s_date=20110124
미드썸머, ,http://www.sacticket.co.kr/webhome/upload/prog_16045_1.jpg, ,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16045&s_date=20110419
연극 오델로와 이아고,"<font color=""red"">* Admission : Person over 15 yrs.</font>

					[시놉시스]

베니스의 장군 오델로는 싸이프러스 섬을 적의 공격에서 지켜내고 그 섬의 통치권을 얻어낸 후 사우나에서 그 동안의 피로를 푼다. 이 전쟁은 그가 그토록 열망하던 데스데모나와의 관계가 완성되는 순간이기도 했다. 그는 데스데모나와 그녀의 아버지 몰래 결혼을 했는데 이제 비로소 공식적인 부부가 되었기 때문이었다. 그래서 그는 더할 수 없는 만족감과 행복감을 느끼고 있었다.

그 사우나에서 오델로의 기수 이아고가 주로 오델로의 시중을 들었다. 이아고는 얼마 전 부관 승진에서 캐시오에게 밀려 기수로 머물게 된 인물이다. 하지만  캐시오는 어젯밤 술주정으로 소동을 일으켜 부관에서 파면되고 말았다.

이 날도 여느 날처럼 이아고가 오델로의 시중을 들었고 싸우나를 마무리 하던 중 데스데모나로부터 한통의 전화가 걸려오고 데스데모나는 어제 파면된 캐시오의 복직을 간절하게 부탁한다.
 
오델로가 데스데모나와 통화 중 캐시오의 이름을 거론하자 이아고는 깊은 한숨을 쉬고 오델로는 그 한숨의 이유에 대해 집요하게 파고든다. 오델로의 집요한 질문에 데스데모나와 캐시오의 관계에 대해 의문을 제기하고 오델로는 그토록 사랑하던 데스데모나가 자신 모르게 바람을 피웠다는 사실을 강하게 부정하면서도 상상과 의심이란 기차에 몸을 싣고 출발하게 된다.",http://www.sacticket.co.kr/webhome/upload/prog_16499_1.jpg,MJ컴퍼니,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16499&s_date=20110308
연극 오델로와 이아고, ,http://www.sacticket.co.kr/webhome/upload/prog_16501_1.jpg, ,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16501&s_date=20110307
쉬반의 신발, ,http://www.sacticket.co.kr/webhome/upload/prog_16624_1.jpg,어린이문화예술학교,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16624&s_date=20110717
쉬반의 신발,"[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2011/shoppingforshoes/index.html""><u>10대를 위한 연극 '쉬반의 신발' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/prog_16625_1.jpg,어린이문화예술학교,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=16625&s_date=20110722
화제의 연극 <레이디 멕베스>,"[<a href=""http://www.sac.or.kr/lab2002/ladymacbeth/ ""target=""_blank"">상세정보</a>]

2000년 여름, 예술의전당 자유소극장 무대를 뜨겁게 달구었던 연극 <레이디 맥베스>가 새로운 모습으로 관객 여러분을 찾아 갑니다. 
셰익스피어의 위대한 고전 ""맥베스""를 창조적으로 재구성함으로써 맥베스의 부인인 ""레이디 맥베스""를 통해 이야기를 전개하여 화제를 모았던 <레이디 맥베스>는 이전 공연에서와는 다른 독특한 오브제를 적극적으로 활용한 독창적인 물체극의 매력과 전문 무용수를 보강하여 움직임이 강조된 무브먼트 연극의 새로운 재미를 보강하였습니다. 

특히, <레이디 맥베스>는 올해 5월 국내 연극으로서는 처음으로 동구권 실험 연극의 대명사인 ""콘탁 페스티벌 (Kontakt Festival)""에 공식초청되어 세계의 유명 연극들과 어깨를 견주며 우리 연극의 우수성을 선보일 예정입니다.  

콘탁 페스티벌 (Kontakt Festival) 초청공연 기념을 겸하여 6월에 자유소극장에서 새로운 모습으로 펼쳐지는 <레이디 맥베스> 공연에 연극을 사랑하는 많은 분들과 애정과 관심을 부탁드립니다. 

♠ 작품 줄거리

덩컨왕을 죽이고 등극한 맥베스와 그의 아내의 범죄행위는 레이디 맥베스의 이상한 증세를 관찰하는 과정에서 전의(궁중의사)와 시종들에 의해 밝혀진다. 극의 흐름은 전의가 몽유증세가 있는 병을 고치기 위해 그녀의 기억을 더듬어 끌어내는 과정을 축으로 과거와 현재를 오고 가는 구성으로 되어있다. 물체극을 위한 공연대본으로 씌여진 이 작품에는 오브제와 연극, 음악의 특별한 만남이 연극적 미학을 이루고 있다. 

레이디 맥베스의 과거 속으로의 여행을 위해서 사용되는 오브제, 즉 밀가루는 어느 한 순간 뱀이 되어 레이디 맥베스의 몸을 휘감아 옥죈다. 그녀의 몸을 감고 있던 뱀은 서서히 그녀가 지은 죄의 무게로 변해간다. 레이디 맥베스가 전의의 최면에 걸려 허공에 뜨는가 하면 진흙덩이가 살해당한 덩컨왕이 되고, 바닥에 깔린 천들이 마치 맨홀로 빠지듯이 사라지기도 하고, 연회장면에서 파리넬리를 연상시키는 배우 김영민의 노래, 전통을 잇는 신세대 작가 원일의 아름다운 구음, 피라, 북 연주 등이 한데 어우러진다. 

레이디 맥베스는 이미 모든 일이 기억 속에 묻혀있는, 그러나 남편을 시켜 저질렀던 범죄이기는 하지만 죄를 지을 당시를 재현하게 되면서 형벌과도 같은 죄의식의 고통을 경험하기 시작한다. 전의가 최면으로 레이디 맥베스의 기억을 하나하나 실타래를 풀 듯이 풀어내기 시작하자, 레이디 맥베스는 모든 인간이 가지고 있는 죄의 속성인 은폐하려는 욕구를 드러내고 이들을 갈등으로 나타난다. 
그녀의 살인행위에 대한 기억을 떠올리게 되자 마침내 여태까지 자신을 그토록 고통스럽게 하고 두려움에 떨게 했던 것들에 비로소 자신의 양심이었다는 것을 알게 된다. 레이디 맥베스는 자신의 죄를 깨닫고 속죄를 갈구하며 마지막 생을 다한다. 

♠ 콘탁 페스티벌(Kontakt Festival) 소개

폴란드 콘탁 페스티벌은 윌리엄 호르자이카에 의해 1991년부터 시작된 동유럽의 권위있는 세계 연극페스티벌입니다. 주로 유럽권을 중심으로 각국의 뛰어난 작품을 초청하여 일종의 견본시로 선보이는 콘탁 페스티벌은 해를 거듭할수록 점차로 세계 각국으로 참가국을 넓혀가고 있으며, 새로운 시대에 걸맞는 신 조류의 작품들이 어울려 상호교류하는 연극축제로 자리잡아 가고 있습니다.
특히, 콘탁 페스티벌은 해마다 세계적인 화제작을 내놓는 연극페스티벌로 정평이 나있는데 이는 유럽의 권위있는 연극 인사들을 주축으로한 심사위원단이 구성되어 엄격한 작품선정과 수상작 선정의 과정을 통한 결과라고 할 수 있습니다. 초기에는 주로 폴란드 주변국인 동유럽의 작품들을 주축으로 진행되었는데, 9회 페스티벌부터는 호주, 벨기에, 벨로루스, 불가리아, 중국, 체코, 에스토니아, 핀란드, 프랑스, 독일, 그리스, 그루지아, 네덜란드, 헝가리, 아일랜드, 이태리, 쟈크루시아, 라트비아, 노르웨이, 폴란드, 루마니아, 슬로베니아, 스페인, 스웨덴, 우크라이나, 영국, 미국, 우즈베키스탄, 베트남 등 세계 각국의 여러나라에서 이 페스티벌에 참여하고 있습니다. 
해마다 주로 매년 5월 마지막 주에 개최되는 콘탁 페스티벌에는 세계 각국의 연극 평론가, 극장 관계자, 유럽 연극페스티벌의 프로그래머들이 많이 참석하여 일종의 견본시로서 좋은 작품을 접촉하고 자국 공연으로 섭외하는 기회가 되기도 합니다. 최근에는 유럽의 각종 페스티벌 예를들면, LIFT of London, LIFT of Vilnius, Wiener Festwochen, Theater der Germany, Kunsten Festival des Arts of Belgium, 에딘버러 페스티벌과 작품교류 등 활발한 활동을 전개하고 있으며, 영화, 전시, 음악회 등의 부대행사도 마련되고 세계적 
권위의 심사위원에 의해 ",http://www.sacticket.co.kr/webhome/upload/ ,예술의전당,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=6293&s_date=20020608
"우수어린이연극 ""모자와 신발""","여름방학을 맞이하여 예술의 전당과 극단 사다리가 
어린이를 위한 품격높은 공연을 준비하였다.
섬세한 은유와 따듯한 시선의 창작 어린이 연극
<모자와 신발> 
짝짝이 신발,생각하는 모자등,독특한 이름을 가진
재미있는 주인공들이 잃어버린 신발을 따라가는 과정에서 
""진정으로 소중한것이 무엇인가""를 생각하게 하는 
연극이다.
은유적 재미와 다양한 무대 언어로 
상상력이 무한한 어린이에게 꿈과 따뜻한 마음,
사랑과 우정의 감동을 전한다,
 
[<a href=""http://www.sac.or.kr/lab2002/hat&shoes/"" target=""_blank"">상세정보</a>]",http://www.sacticket.co.kr/webhome/upload/ ,"예술의전당, 극단 사다리",연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=6297&s_date=20020728
연극원 극단 <돌곶이> 창단공연-우리나라 우투리-,"<a href=""http://www.knua-dolgoji.org"" target=""_blank""><b>www.knua-dolgoji.org</b></a>

우리나라 전래의 아기장수 설화 중 하나인 지리산 ""우투리""전설을 바탕으로 한국적 공연양식을 탐구하는 새로운 형태의 현대연극.
""우리나라 우투리""는 '꼭두각시 놀음'의 개념을 확장해 사람과 인형이 서로 얽혀서 이야기를 풀어나가는 방식을 취하며 전통연희와 우리극형식이 지니는 과감한 생략과 비약을 통해 놀이성을 보여준다.
우리 전통무예,민속음악과 함께 사용될 정악을 가미하는등 새로운 실험연극""우투리""는 전통을 이용한 새로운 우리의 극양식 창조를 위한 노력의 일환으로 서양의 연극과는 차별화 된 배우와 관객이 하나 된 무대가 될 것이다.",http://www.sacticket.co.kr/webhome/upload/prog_6298_1.jpg,예술학교 연극원,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=6298&s_date=20020823
"[가무악] 홍랑, 그 애달픈 사랑","*공연내용

평생에 단 세 번의 만남으로 영원한 사랑을 나누었던 두 사람, 홍랑과 최경창.
두 사람의 신분을 초월한 사랑은 오랜 세월이 지난 지금까지 이어져 많은 사람들이 그 지고지순한 사랑에 감탄하고 있다.
	
《첫 번째 만남》
 조선 성종, 함경도 경성(鏡城)의 이름난 기녀 홍랑은 문장과 학문에 뛰어난 북해 평사 최경창(崔慶昌)을 만나 서로에게 이끌리게 된다. 관기와 사대부의 신분으로 만나 신분을 초월한 사랑을 나누던 두 사람은 고죽(孤竹) 최경창이 서울로 이임하면서 첫 번째 이별을 맞는다.    

《두 번째 만남》
 헤어진 연인을 사무치게 그리워하던 홍랑은 남장을 하고 최경창이 있는 군막을 찾아간다. 군막에서 겨울을 함께 지낸 두 연인은 이듬해 봄, 최경창이 서울로 부임하게 되면서 두 번째 이별을 맞는다. 쌍성에서 최경창과 작별하고 발길을 돌리던 홍랑은 날이 저무는 함관령에 이르러 내리는 비를 맞으며 연인을 보내는 마음을 노래한다.  '묏버들 갈혀 것거 보내노라 님의 손대....'   

	홍랑의 연가(戀歌)

	묏버들 갈혀 것거 보내노라 님의 손대
	자시는 창 밖에 심거 두고 보소서
	밤비에 새닙 곳 나거든 날인가도 여기소서

《세 번째 만남》
 선조 8년, 고죽 최경창이 병들어 누워있다는 소식을 전해들은 홍랑은 7일 밤낮을 달려 서울에 올라온다. 그러나 당시 양계의 금(함경도, 평안도 사람들의 도성 출입을 금지하는 제도)이 시행되고 인순왕후의 국상 중이었다. 이것이 화근이 되어 최경창은 벼슬자리에서 물러난다. 서로 인사조차 건네지 못한 두 사람은 또 다른 이별을 맞이하게 되고, 최경창은 눈물로 홍랑을 떠나 보내며 '송별'의 시를 지어 준다. '말없이 바라보며 유란을 주노라....'

	최경창의 송가(頌歌)

	말없이 마주보며 유란을 주노라
	오늘 하늘 끝으로 떠나고 나면 언제 돌아오랴	
	함관령의 옛노래를 부르지 말라
	지금까지도 비구름에 청산이 어둡나니

《그리고 그 이후...》 
 사랑하는 님을 떠나보낸 홍랑은 그 슬픔을 간직한 채 연인 최경창의 무덤을 지키다 그 곁에서 죽음을 맞이함으로써 그들의 지고지순한 사랑의 끝을 맺는다.",http://www.sacticket.co.kr/webhome/upload/ ,서울예술단,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=7509&s_date=20030411
예술의전당 토월연극 시리즈 `대대손손`,"[<a href=""http://www.sac.or.kr/lab2003/drama/"" target=""_blank""><u>예술의전당 토월연극 시리즈 '대대손손' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/ ,예술의전당,연극,http://www.sac.or.kr/program/schedule/view.jsp?seq=7510&s_date=20030419
